"HealthTopic","Population","Distribution","Unit","Time","RegionCode","RegionName","CategoryIndex","Category","Value"
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","EUEEA30_21","EU/EEA (without UK)",3,"15-24",0.101578000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","EUEEA30_21","EU/EEA (without UK)",4,"25-44",0.117681000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","EUEEA30_21","EU/EEA (without UK)",5,"45-64",0.161096000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","EUEEA30_21","EU/EEA (without UK)",6,"65+",0.078090000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","EUEEAUK_21","EU/EEA (with UK until 2019)",1,"0-4",0.005933000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","EUEEAUK_21","EU/EEA (with UK until 2019)",2,"5-14",0.028557000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","EUEEAUK_21","EU/EEA (with UK until 2019)",3,"15-24",0.117845000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","EUEEAUK_21","EU/EEA (with UK until 2019)",4,"25-44",0.126598000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","EUEEAUK_21","EU/EEA (with UK until 2019)",5,"45-64",0.161325000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","EUEEAUK_21","EU/EEA (with UK until 2019)",6,"65+",0.070109000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","FI","Finland",1,"0-4",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","FI","Finland",2,"5-14",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","FI","Finland",3,"15-24",0.303404500
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","FI","Finland",4,"25-44",0.221187710
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","FI","Finland",5,"45-64",0.197998490
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","FI","Finland",6,"65+",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","HU","Hungary",1,"0-4",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","HU","Hungary",2,"5-14",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","HU","Hungary",3,"15-24",0.157073770
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","HU","Hungary",4,"25-44",0.304602230
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","HU","Hungary",5,"45-64",0.111742490
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","HU","Hungary",6,"65+",0.061580330
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","IE","Ireland",1,"0-4",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","IE","Ireland",2,"5-14",0.170867730
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","IE","Ireland",3,"15-24",0.749125390
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","IE","Ireland",4,"25-44",0.699043560
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","IE","Ireland",5,"45-64",0.925923060
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","IE","Ireland",6,"65+",0.832660260
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","IT","Italy",1,"0-4",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","IT","Italy",2,"5-14",0.018139920
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","IT","Italy",3,"15-24",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","IT","Italy",4,"25-44",0.051387860
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","IT","Italy",5,"45-64",0.123963790
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","IT","Italy",6,"65+",0.092509900
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","LT","Lithuania",1,"0-4",-
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","LT","Lithuania",2,"5-14",-
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","LT","Lithuania",3,"15-24",-
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","LT","Lithuania",4,"25-44",-
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","LT","Lithuania",5,"45-64",-
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","LT","Lithuania",6,"65+",-
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","LU","Luxembourg",1,"0-4",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","LU","Luxembourg",2,"5-14",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","LU","Luxembourg",3,"15-24",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","LU","Luxembourg",4,"25-44",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","LU","Luxembourg",5,"45-64",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","LU","Luxembourg",6,"65+",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","LV","Latvia",1,"0-4",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","LV","Latvia",2,"5-14",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","LV","Latvia",3,"15-24",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","LV","Latvia",4,"25-44",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","LV","Latvia",5,"45-64",0.536927160
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","LV","Latvia",6,"65+",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","MT","Malta",1,"0-4",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","MT","Malta",2,"5-14",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","MT","Malta",3,"15-24",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","MT","Malta",4,"25-44",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","MT","Malta",5,"45-64",0.847888750
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","MT","Malta",6,"65+",1.762456150
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","NL","Netherlands",1,"0-4",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","NL","Netherlands",2,"5-14",0.100502660
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","NL","Netherlands",3,"15-24",0.453976150
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","NL","Netherlands",4,"25-44",0.261312090
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","NL","Netherlands",5,"45-64",0.245527160
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","NL","Netherlands",6,"65+",0.124232550
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","PL","Poland",1,"0-4",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","PL","Poland",2,"5-14",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","PL","Poland",3,"15-24",0.016926960
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","PL","Poland",4,"25-44",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","PL","Poland",5,"45-64",0.009776180
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","PL","Poland",6,"65+",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","PT","Portugal",1,"0-4",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","PT","Portugal",2,"5-14",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","PT","Portugal",3,"15-24",0.165131630
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","PT","Portugal",4,"25-44",0.159073300
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","PT","Portugal",5,"45-64",0.223481660
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","PT","Portugal",6,"65+",0.053465640
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","RO","Romania",1,"0-4",-
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","RO","Romania",2,"5-14",-
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","RO","Romania",3,"15-24",-
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","RO","Romania",4,"25-44",-
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","RO","Romania",5,"45-64",-
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","RO","Romania",6,"65+",-
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","SE","Sweden",1,"0-4",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","SE","Sweden",2,"5-14",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","SE","Sweden",3,"15-24",0.167426500
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","SE","Sweden",4,"25-44",0.040885880
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","SE","Sweden",5,"45-64",0.083598230
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","SE","Sweden",6,"65+",0.062173080
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","SI","Slovenia",1,"0-4",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","SI","Slovenia",2,"5-14",0.532810460
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","SI","Slovenia",3,"15-24",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","SI","Slovenia",4,"25-44",0.497879030
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","SI","Slovenia",5,"45-64",0.180452970
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","SI","Slovenia",6,"65+",0.305857160
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","SK","Slovakia",1,"0-4",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","SK","Slovakia",2,"5-14",0.170468680
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","SK","Slovakia",3,"15-24",0.366245360
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","SK","Slovakia",4,"25-44",0.362588150
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","SK","Slovakia",5,"45-64",0.787289420
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","SK","Slovakia",6,"65+",0.307384450
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","UK","United Kingdom",1,"0-4",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","UK","United Kingdom",2,"5-14",0.041354880
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","UK","United Kingdom",3,"15-24",0.185002280
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","UK","United Kingdom",4,"25-44",0.167236900
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","UK","United Kingdom",5,"45-64",0.162405490
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2008","UK","United Kingdom",6,"65+",0.030555000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2009","AT","Austria",1,"0-4",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2009","AT","Austria",2,"5-14",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2009","AT","Austria",3,"15-24",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2009","AT","Austria",4,"25-44",0.165266990
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2009","AT","Austria",5,"45-64",0.137466420
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2009","AT","Austria",6,"65+",0.138018890
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2009","BE","Belgium",1,"0-4",-
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2009","BE","Belgium",2,"5-14",-
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2009","BE","Belgium",3,"15-24",-
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2009","BE","Belgium",4,"25-44",-
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2009","BE","Belgium",5,"45-64",-
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2009","BE","Belgium",6,"65+",-
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2009","BG","Bulgaria",1,"0-4",-
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2009","BG","Bulgaria",2,"5-14",-
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2009","BG","Bulgaria",3,"15-24",-
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2009","BG","Bulgaria",4,"25-44",-
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2009","BG","Bulgaria",5,"45-64",-
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2009","BG","Bulgaria",6,"65+",-
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2009","CY","Cyprus",1,"0-4",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2009","CY","Cyprus",2,"5-14",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2009","CY","Cyprus",3,"15-24",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2009","CY","Cyprus",4,"25-44",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2009","CY","Cyprus",5,"45-64",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2009","CY","Cyprus",6,"65+",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2009","CZ","Czechia",1,"0-4",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2009","CZ","Czechia",2,"5-14",0.321851800
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2009","CZ","Czechia",3,"15-24",0.226594650
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2009","CZ","Czechia",4,"25-44",0.405489950
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2009","CZ","Czechia",5,"45-64",0.384289140
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2009","CZ","Czechia",6,"65+",0.128505880
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2009","DE","Germany",1,"0-4",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2009","DE","Germany",2,"5-14",0.038991750
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2009","DE","Germany",3,"15-24",0.127939010
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2009","DE","Germany",4,"25-44",0.138681950
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2009","DE","Germany",5,"45-64",0.147311800
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2009","DE","Germany",6,"65+",0.077709300
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2009","DK","Denmark",1,"0-4",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2009","DK","Denmark",2,"5-14",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2009","DK","Denmark",3,"15-24",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2009","DK","Denmark",4,"25-44",0.067212380
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2009","DK","Denmark",5,"45-64",0.067502520
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2009","DK","Denmark",6,"65+",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2009","EE","Estonia",1,"0-4",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2009","EE","Estonia",2,"5-14",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2009","EE","Estonia",3,"15-24",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2009","EE","Estonia",4,"25-44",0.270577410
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2009","EE","Estonia",5,"45-64",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2009","EE","Estonia",6,"65+",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2009","EL","Greece",1,"0-4",0.000000000
"Leptospirosis","Confirmed cases","Age-specific rate","N/100000","2009","EL","Greece",2,"5-14",0.092616260
